Defaulted container "osu" out of: osu, flux-view (init)
#!/bin/bash
set -euo pipefail
mkdir -p /tmp/output
flux resource list
# At most 28 combinations, 8 nodes 2 at a time
hosts=$(flux run -N32 hostname | shuf -n 8 | tr '\n' ' ')
list=${hosts}
dequeue_from_list() {
  shift;
  list=$@
}
iter=0
for i in $hosts; do
  dequeue_from_list $list
  for j in $list; do
    echo "FLUX-RUN START osu-iter-${i} ${j}"
    flux run -N 2 -n 2        --setattr=user.study_id=osu-iter-$i       --requires="hosts:${i},${j}"       -o cpu-affinity=per-task -o gpu-affinity=off          /opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency
    iter=$((iter+1))
    echo "FLUX-RUN END osu-iter-${i} ${j}"
done
done



output=./results/${app}
(apt-get update && apt-get install -y jq) || (yum update -y && yum install -y jq)
mkdir -p $output
for jobid in $(flux jobs -a --json | jq -r .jobs[].id); do
    echo
    study_id=$(flux job info $jobid jobspec | jq -r ".attributes.user.study_id")
    echo "FLUX-JOB START ${jobid} ${study_id}"
    echo "FLUX-JOB-JOBSPEC START"
    flux job info $jobid jobspec
    echo "FLUX-JOB-JOBSPEC END" 
    
    echo "FLUX-JOB-RESOURCES START"
    flux job info ${jobid} R
    echo "FLUX-JOB-RESOURCES END"
    echo "FLUX-JOB-EVENTLOG START" 
    flux job info $jobid guest.exec.eventlog
    echo "FLUX-JOB-EVENTLOG END" 
    echo "FLUX-JOB END ${jobid} ${study_id}"
done
echo "FLUX JOB STATS"
flux job stats         

     STATE NNODES   NCORES    NGPUS NODELIST
      free     32     2816        0 osu-[0-31]
 allocated      0        0        0 
      down      0        0        0 
FLUX-RUN START osu-iter-osu-31 osu-8
# OSU MPI Latency Test v5.8
# Size          Latency (us)
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-23,osu-1"]}}, "user": {"study_id": "osu-iter-osu-23"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "1,23", "children": {"core": "87"}}], "nodelist": ["osu-[1,23]"], "starttime": 1744940276, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940276.7419691,"name":"init"}
{"timestamp":1744940276.7429445,"name":"starting"}
{"timestamp":1744940276.7554855,"name":"shell.init","context":{"service":"0-shell-f3rwRncoZ","leader-rank":1,"size":2}}
{"timestamp":1744940276.7604468,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940290.7093842,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":82,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940290.7120855,"name":"complete","context":{"status":0}}
{"timestamp":1744940290.7121193,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 6317058031616 osu-iter-osu-23

FLUX-JOB START 6083183640576 osu-iter-osu-26
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-26,osu-13"]}}, "user": {"study_id": "osu-iter-osu-26"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "13,26", "children": {"core": "87"}}], "nodelist": ["osu-[13,26]"], "starttime": 1744940262, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940262.8012712,"name":"init"}
{"timestamp":1744940262.8021567,"name":"starting"}
{"timestamp":1744940262.813772,"name":"shell.init","context":{"service":"0-shell-f3ko77EQf","leader-rank":13,"size":2}}
{"timestamp":1744940262.8192277,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940276.5367606,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":79,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940276.5397303,"name":"complete","context":{"status":0}}
{"timestamp":1744940276.5397611,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 6083183640576 osu-iter-osu-26

FLUX-JOB START 5850567540736 osu-iter-osu-26
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-26,osu-1"]}}, "user": {"study_id": "osu-iter-osu-26"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "1,26", "children": {"core": "87"}}], "nodelist": ["osu-[1,26]"], "starttime": 1744940248, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940248.9364367,"name":"init"}
{"timestamp":1744940248.9374101,"name":"starting"}
{"timestamp":1744940248.9495814,"name":"shell.init","context":{"service":"0-shell-f3eghcv9d","leader-rank":1,"size":2}}
{"timestamp":1744940248.9544218,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940262.5960608,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":79,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940262.5987468,"name":"complete","context":{"status":0}}
{"timestamp":1744940262.5987778,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 5850567540736 osu-iter-osu-26

FLUX-JOB START 5613337706496 osu-iter-osu-26
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-26,osu-23"]}}, "user": {"study_id": "osu-iter-osu-26"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "23,26", "children": {"core": "87"}}], "nodelist": ["osu-[23,26]"], "starttime": 1744940234, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940234.7967725,"name":"init"}
{"timestamp":1744940234.7976077,"name":"starting"}
{"timestamp":1744940234.8097093,"name":"shell.init","context":{"service":"0-shell-f3YTGS1Pm","leader-rank":23,"size":2}}
{"timestamp":1744940234.8151937,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940248.7329638,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":79,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940248.736078,"name":"complete","context":{"status":0}}
{"timestamp":1744940248.7361164,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 5613337706496 osu-iter-osu-26

FLUX-JOB START 5351898349568 osu-iter-osu-20
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-20,osu-13"]}}, "user": {"study_id": "osu-iter-osu-20"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "13,20", "children": {"core": "87"}}], "nodelist": ["osu-[13,20]"], "starttime": 1744940219, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940219.2136219,"name":"init"}
{"timestamp":1744940219.2145784,"name":"starting"}
{"timestamp":1744940219.2262247,"name":"shell.init","context":{"service":"0-shell-f3RawvxzK","leader-rank":13,"size":2}}
{"timestamp":1744940219.2312391,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940234.5930495,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":76,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940234.5960374,"name":"complete","context":{"status":0}}
{"timestamp":1744940234.5960715,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 5351898349568 osu-iter-osu-20

FLUX-JOB START 5088076627968 osu-iter-osu-20
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-20,osu-1"]}}, "user": {"study_id": "osu-iter-osu-20"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "1,20", "children": {"core": "87"}}], "nodelist": ["osu-[1,20]"], "starttime": 1744940203, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940203.4890597,"name":"init"}
{"timestamp":1744940203.4898844,"name":"starting"}
{"timestamp":1744940203.5021465,"name":"shell.init","context":{"service":"0-shell-f3JezugZu","leader-rank":1,"size":2}}
{"timestamp":1744940203.506604,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940219.0087984,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":76,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940219.0115845,"name":"complete","context":{"status":0}}
{"timestamp":1744940219.0116169,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 5088076627968 osu-iter-osu-20

FLUX-JOB START 4823667703808 osu-iter-osu-20
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-20,osu-23"]}}, "user": {"study_id": "osu-iter-osu-20"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "20,23", "children": {"core": "87"}}], "nodelist": ["osu-[20,23]"], "starttime": 1744940187, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940187.7289379,"name":"init"}
{"timestamp":1744940187.7297575,"name":"starting"}
{"timestamp":1744940187.7413654,"name":"shell.init","context":{"service":"0-shell-f3Bi9zqHR","leader-rank":20,"size":2}}
{"timestamp":1744940187.7466133,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940203.2852995,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":79,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940203.288578,"name":"complete","context":{"status":0}}
{"timestamp":1744940203.2886083,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 4823667703808 osu-iter-osu-20

FLUX-JOB START 4560852615168 osu-iter-osu-20
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-20,osu-26"]}}, "user": {"study_id": "osu-iter-osu-20"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "20,26", "children": {"core": "87"}}], "nodelist": ["osu-[20,26]"], "starttime": 1744940172, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940172.0632243,"name":"init"}
{"timestamp":1744940172.0640583,"name":"starting"}
{"timestamp":1744940172.0756676,"name":"shell.init","context":{"service":"0-shell-f34ojvomh","leader-rank":20,"size":2}}
{"timestamp":1744940172.0806189,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940187.5256248,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":76,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940187.5285845,"name":"complete","context":{"status":0}}
{"timestamp":1744940187.5286181,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 4560852615168 osu-iter-osu-20

FLUX-JOB START 4301292306432 osu-iter-osu-17
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-17,osu-13"]}}, "user": {"study_id": "osu-iter-osu-17"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "13,17", "children": {"core": "87"}}], "nodelist": ["osu-[13,17]"], "starttime": 1744940156, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940156.5925267,"name":"init"}
{"timestamp":1744940156.5933206,"name":"starting"}
{"timestamp":1744940156.6050737,"name":"shell.init","context":{"service":"0-shell-f2wzHUNvs","leader-rank":13,"size":2}}
{"timestamp":1744940156.6102316,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940171.8597503,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":73,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940171.8625951,"name":"complete","context":{"status":0}}
{"timestamp":1744940171.8626285,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 4301292306432 osu-iter-osu-17

FLUX-JOB START 4039433519104 osu-iter-osu-17
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-17,osu-1"]}}, "user": {"study_id": "osu-iter-osu-17"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "1,17", "children": {"core": "87"}}], "nodelist": ["osu-[1,17]"], "starttime": 1744940140, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940140.9848342,"name":"init"}
{"timestamp":1744940140.9857218,"name":"starting"}
{"timestamp":1744940140.9970732,"name":"shell.init","context":{"service":"0-shell-f2q7KueUo","leader-rank":1,"size":2}}
{"timestamp":1744940141.0024509,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940156.3863742,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":73,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940156.3897033,"name":"complete","context":{"status":0}}
{"timestamp":1744940156.3897367,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 4039433519104 osu-iter-osu-17

FLUX-JOB START 3773883744256 osu-iter-osu-17
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-17,osu-23"]}}, "user": {"study_id": "osu-iter-osu-17"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "17,23", "children": {"core": "87"}}], "nodelist": ["osu-[17,23]"], "starttime": 1744940125, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940125.1562345,"name":"init"}
{"timestamp":1744940125.1569936,"name":"starting"}
{"timestamp":1744940125.1689956,"name":"shell.init","context":{"service":"0-shell-f2i8kBe2s","leader-rank":17,"size":2}}
{"timestamp":1744940125.1743813,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940140.7793288,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":80,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940140.7828963,"name":"complete","context":{"status":0}}
{"timestamp":1744940140.7829285,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 3773883744256 osu-iter-osu-17

FLUX-JOB START 3508283637760 osu-iter-osu-17
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-17,osu-26"]}}, "user": {"study_id": "osu-iter-osu-17"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "17,26", "children": {"core": "87"}}], "nodelist": ["osu-[17,26]"], "starttime": 1744940109, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940109.3258059,"name":"init"}
{"timestamp":1744940109.3265338,"name":"starting"}
{"timestamp":1744940109.3382289,"name":"shell.init","context":{"service":"0-shell-f2bA61fju","leader-rank":17,"size":2}}
{"timestamp":1744940109.3433669,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940124.9515145,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":77,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940124.9543765,"name":"complete","context":{"status":0}}
{"timestamp":1744940124.9544089,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 3508283637760 osu-iter-osu-17

FLUX-JOB START 3269929730048 osu-iter-osu-17
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-17,osu-20"]}}, "user": {"study_id": "osu-iter-osu-17"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "17,20", "children": {"core": "87"}}], "nodelist": ["osu-[17,20]"], "starttime": 1744940095, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940095.1188886,"name":"init"}
{"timestamp":1744940095.1196361,"name":"starting"}
{"timestamp":1744940095.1312053,"name":"shell.init","context":{"service":"0-shell-f2UtwVb6w","leader-rank":17,"size":2}}
{"timestamp":1744940095.1363792,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940109.1215775,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":74,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940109.1247344,"name":"complete","context":{"status":0}}
{"timestamp":1744940109.1247649,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 3269929730048 osu-iter-osu-17

FLUX-JOB START 3034595721216 osu-iter-osu-8
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-8,osu-13"]}}, "user": {"study_id": "osu-iter-osu-8"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "8,13", "children": {"core": "87"}}], "nodelist": ["osu-[8,13]"], "starttime": 1744940081, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940081.0914905,"name":"init"}
{"timestamp":1744940081.0922329,"name":"starting"}
{"timestamp":1744940081.1038032,"name":"shell.init","context":{"service":"0-shell-f2NiPqHC3","leader-rank":8,"size":2}}
{"timestamp":1744940081.1084225,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940094.9137056,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":85,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940094.9165673,"name":"complete","context":{"status":0}}
{"timestamp":1744940094.916599,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 3034595721216 osu-iter-osu-8

FLUX-JOB START 2797449773056 osu-iter-osu-8
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-8,osu-1"]}}, "user": {"study_id": "osu-iter-osu-8"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "1,8", "children": {"core": "87"}}], "nodelist": ["osu-[1,8]"], "starttime": 1744940066, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940066.9563766,"name":"init"}
{"timestamp":1744940066.9570866,"name":"starting"}
{"timestamp":1744940066.9683213,"name":"shell.init","context":{"service":"0-shell-f2GV64Jqu","leader-rank":1,"size":2}}
{"timestamp":1744940066.9734354,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
