Defaulted container "osu" out of: osu, flux-view (init)
#!/bin/bash
set -euo pipefail
mkdir -p /tmp/output
flux resource list
# At most 28 combinations, 8 nodes 2 at a time
hosts=$(flux run -N64 hostname | shuf -n 8 | tr '\n' ' ')
list=${hosts}
dequeue_from_list() {
  shift;
  list=$@
}
iter=0
for i in $hosts; do
  dequeue_from_list $list
  for j in $list; do
    echo "FLUX-RUN START osu-iter-${i} ${j}"
    flux run -N 2 -n 2        --setattr=user.study_id=osu-iter-$i       --requires="hosts:${i},${j}"       -o cpu-affinity=per-task -o gpu-affinity=off          /opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency
    iter=$((iter+1))
    echo "FLUX-RUN END osu-iter-${i} ${j}"
done
done



output=./results/${app}
(apt-get update && apt-get install -y jq) || (yum update -y && yum install -y jq)
mkdir -p $output
for jobid in $(flux jobs -a --json | jq -r .jobs[].id); do
    echo
    study_id=$(flux job info $jobid jobspec | jq -r ".attributes.user.study_id")
    echo "FLUX-JOB START ${jobid} ${study_id}"
    echo "FLUX-JOB-JOBSPEC START"
    flux job info $jobid jobspec
    echo "FLUX-JOB-JOBSPEC END" 
    
    echo "FLUX-JOB-RESOURCES START"
    flux job info ${jobid} R
    echo "FLUX-JOB-RESOURCES END"
    echo "FLUX-JOB-EVENTLOG START" 
    flux job info $jobid guest.exec.eventlog
    echo "FLUX-JOB-EVENTLOG END" 
    echo "FLUX-JOB END ${jobid} ${study_id}"
done
echo "FLUX JOB STATS"
flux job stats         

     STATE NNODES   NCORES    NGPUS NODELIST
      free     64     5632        0 osu-[0-63]
 allocated      0        0        0 
      down      0        0        0 
FLUX-RUN START osu-iter-osu-30 osu-58
# OSU MPI Latency Test v5.8
# Size          Latency (us)
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-57,osu-16"]}}, "user": {"study_id": "osu-iter-osu-57"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "16,57", "children": {"core": "87"}}], "nodelist": ["osu-[16,57]"], "starttime": 1744950447, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950447.0177863,"name":"init"}
{"timestamp":1744950447.0186622,"name":"starting"}
{"timestamp":1744950447.0307853,"name":"shell.init","context":{"service":"0-shell-f3tRoJn2j","leader-rank":16,"size":2}}
{"timestamp":1744950447.0355253,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950462.4512334,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":82,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950462.4541578,"name":"complete","context":{"status":0}}
{"timestamp":1744950462.4541895,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 6373748244480 osu-iter-osu-57

FLUX-JOB START 6137323716608 osu-iter-osu-23
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-23,osu-50"]}}, "user": {"study_id": "osu-iter-osu-23"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "23,50", "children": {"core": "87"}}], "nodelist": ["osu-[23,50]"], "starttime": 1744950432, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950432.9256585,"name":"init"}
{"timestamp":1744950432.9265795,"name":"starting"}
{"timestamp":1744950432.9374855,"name":"shell.init","context":{"service":"0-shell-f3nDbHGoR","leader-rank":23,"size":2}}
{"timestamp":1744950432.9429107,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950446.8147447,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":85,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950446.8176565,"name":"complete","context":{"status":0}}
{"timestamp":1744950446.8176856,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 6137323716608 osu-iter-osu-23

FLUX-JOB START 5873267113984 osu-iter-osu-23
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-23,osu-16"]}}, "user": {"study_id": "osu-iter-osu-23"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "16,23", "children": {"core": "87"}}], "nodelist": ["osu-[16,23]"], "starttime": 1744950417, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950417.1862438,"name":"init"}
{"timestamp":1744950417.1870792,"name":"starting"}
{"timestamp":1744950417.1998432,"name":"shell.init","context":{"service":"0-shell-f3fHHWASB","leader-rank":16,"size":2}}
{"timestamp":1744950417.204529,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950432.7229815,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":79,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950432.7264171,"name":"complete","context":{"status":0}}
{"timestamp":1744950432.7264421,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 5873267113984 osu-iter-osu-23

FLUX-JOB START 5613421592576 osu-iter-osu-23
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-23,osu-57"]}}, "user": {"study_id": "osu-iter-osu-23"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "23,57", "children": {"core": "87"}}], "nodelist": ["osu-[23,57]"], "starttime": 1744950401, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950401.6982381,"name":"init"}
{"timestamp":1744950401.6991401,"name":"starting"}
{"timestamp":1744950401.7103879,"name":"shell.init","context":{"service":"0-shell-f3YTPqwoV","leader-rank":23,"size":2}}
{"timestamp":1744950401.7149487,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950416.9812269,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":79,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950416.9841666,"name":"complete","context":{"status":0}}
{"timestamp":1744950416.9841952,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 5613421592576 osu-iter-osu-23

FLUX-JOB START 5352770764800 osu-iter-osu-21
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-21,osu-50"]}}, "user": {"study_id": "osu-iter-osu-21"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "21,50", "children": {"core": "87"}}], "nodelist": ["osu-[21,50]"], "starttime": 1744950386, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950386.1628585,"name":"init"}
{"timestamp":1744950386.1637645,"name":"starting"}
{"timestamp":1744950386.1754398,"name":"shell.init","context":{"service":"0-shell-f3RcH2KeF","leader-rank":21,"size":2}}
{"timestamp":1744950386.1803901,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950401.4943225,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":85,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950401.4978542,"name":"complete","context":{"status":0}}
{"timestamp":1744950401.4978824,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 5352770764800 osu-iter-osu-21

FLUX-JOB START 5094854623232 osu-iter-osu-21
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-21,osu-16"]}}, "user": {"study_id": "osu-iter-osu-21"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "16,21", "children": {"core": "87"}}], "nodelist": ["osu-[16,21]"], "starttime": 1744950370, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950370.7903295,"name":"init"}
{"timestamp":1744950370.791388,"name":"starting"}
{"timestamp":1744950370.8046925,"name":"shell.init","context":{"service":"0-shell-f3JqKrgRD","leader-rank":16,"size":2}}
{"timestamp":1744950370.8096292,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950385.9587381,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":76,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950385.9620345,"name":"complete","context":{"status":0}}
{"timestamp":1744950385.962079,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 5094854623232 osu-iter-osu-21

FLUX-JOB START 4859470282752 osu-iter-osu-21
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-21,osu-57"]}}, "user": {"study_id": "osu-iter-osu-21"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "21,57", "children": {"core": "87"}}], "nodelist": ["osu-[21,57]"], "starttime": 1744950356, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950356.760335,"name":"init"}
{"timestamp":1744950356.7613797,"name":"starting"}
{"timestamp":1744950356.7739589,"name":"shell.init","context":{"service":"0-shell-f3CehkQfH","leader-rank":21,"size":2}}
{"timestamp":1744950356.7794409,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950370.5841892,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":79,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950370.5876625,"name":"complete","context":{"status":0}}
{"timestamp":1744950370.5876911,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 4859470282752 osu-iter-osu-21

FLUX-JOB START 4599607984128 osu-iter-osu-21
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-21,osu-23"]}}, "user": {"study_id": "osu-iter-osu-21"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "21,23", "children": {"core": "87"}}], "nodelist": ["osu-[21,23]"], "starttime": 1744950341, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950341.2704504,"name":"init"}
{"timestamp":1744950341.2713966,"name":"starting"}
{"timestamp":1744950341.2850475,"name":"shell.init","context":{"service":"0-shell-f35pncCkF","leader-rank":21,"size":2}}
{"timestamp":1744950341.2904658,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950356.5546861,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":76,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950356.558042,"name":"complete","context":{"status":0}}
{"timestamp":1744950356.558084,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 4599607984128 osu-iter-osu-21

FLUX-JOB START 4344124538880 osu-iter-osu-1
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-1,osu-50"]}}, "user": {"study_id": "osu-iter-osu-1"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "1,50", "children": {"core": "87"}}], "nodelist": ["osu-[1,50]"], "starttime": 1744950326, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950326.042752,"name":"init"}
{"timestamp":1744950326.043838,"name":"starting"}
{"timestamp":1744950326.0559258,"name":"shell.init","context":{"service":"0-shell-f2y7YQmPD","leader-rank":1,"size":2}}
{"timestamp":1744950326.0611725,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950341.0646791,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":85,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950341.0686057,"name":"complete","context":{"status":0}}
{"timestamp":1744950341.0686367,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 4344124538880 osu-iter-osu-1

FLUX-JOB START 4104344567808 osu-iter-osu-1
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-1,osu-16"]}}, "user": {"study_id": "osu-iter-osu-1"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "1,16", "children": {"core": "87"}}], "nodelist": ["osu-[1,16]"], "starttime": 1744950311, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950311.7507665,"name":"init"}
{"timestamp":1744950311.7517991,"name":"starting"}
{"timestamp":1744950311.7652104,"name":"shell.init","context":{"service":"0-shell-f2rpDsjnw","leader-rank":1,"size":2}}
{"timestamp":1744950311.7701533,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950325.8359523,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":82,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950325.8395855,"name":"complete","context":{"status":0}}
{"timestamp":1744950325.8396184,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 4104344567808 osu-iter-osu-1

FLUX-JOB START 3845405016064 osu-iter-osu-1
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-1,osu-57"]}}, "user": {"study_id": "osu-iter-osu-1"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "1,57", "children": {"core": "87"}}], "nodelist": ["osu-[1,57]"], "starttime": 1744950296, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950296.3170595,"name":"init"}
{"timestamp":1744950296.3180394,"name":"starting"}
{"timestamp":1744950296.3312552,"name":"shell.init","context":{"service":"0-shell-f2k1iGrNs","leader-rank":1,"size":2}}
{"timestamp":1744950296.3361757,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950311.5456815,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":79,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950311.5492845,"name":"complete","context":{"status":0}}
{"timestamp":1744950311.5493133,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 3845405016064 osu-iter-osu-1

FLUX-JOB START 3581096755200 osu-iter-osu-1
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-1,osu-23"]}}, "user": {"study_id": "osu-iter-osu-1"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "1,23", "children": {"core": "87"}}], "nodelist": ["osu-[1,23]"], "starttime": 1744950280, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950280.5620565,"name":"init"}
{"timestamp":1744950280.5628884,"name":"starting"}
{"timestamp":1744950280.5742016,"name":"shell.init","context":{"service":"0-shell-f2d52FvnT","leader-rank":1,"size":2}}
{"timestamp":1744950280.5791399,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950296.1122022,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":76,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950296.1151094,"name":"complete","context":{"status":0}}
{"timestamp":1744950296.1151376,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 3581096755200 osu-iter-osu-1

FLUX-JOB START 3326485725184 osu-iter-osu-1
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-1,osu-21"]}}, "user": {"study_id": "osu-iter-osu-1"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "1,21", "children": {"core": "87"}}], "nodelist": ["osu-[1,21]"], "starttime": 1744950265, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950265.3860266,"name":"init"}
{"timestamp":1744950265.3868632,"name":"starting"}
{"timestamp":1744950265.3997424,"name":"shell.init","context":{"service":"0-shell-f2WP79r5M","leader-rank":1,"size":2}}
{"timestamp":1744950265.4051363,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950280.3596747,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":73,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950280.3625925,"name":"complete","context":{"status":0}}
{"timestamp":1744950280.3626168,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 3326485725184 osu-iter-osu-1

FLUX-JOB START 3062395568128 osu-iter-osu-58
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-58,osu-50"]}}, "user": {"study_id": "osu-iter-osu-58"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "50,58", "children": {"core": "87"}}], "nodelist": ["osu-[50,58]"], "starttime": 1744950249, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950249.6451831,"name":"init"}
{"timestamp":1744950249.6459956,"name":"starting"}
{"timestamp":1744950249.6577294,"name":"shell.init","context":{"service":"0-shell-f2PSkQm9R","leader-rank":50,"size":2}}
{"timestamp":1744950249.6632371,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950265.1821349,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":70,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950265.1857376,"name":"complete","context":{"status":0}}
{"timestamp":1744950265.1857679,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 3062395568128 osu-iter-osu-58

FLUX-JOB START 2801459527680 osu-iter-osu-58
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-58,osu-16"]}}, "user": {"study_id": "osu-iter-osu-58"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "16,58", "children": {"core": "87"}}], "nodelist": ["osu-[16,58]"], "starttime": 1744950234, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950234.0927699,"name":"init"}
{"timestamp":1744950234.0936012,"name":"starting"}
{"timestamp":1744950234.1066957,"name":"shell.init","context":{"service":"0-shell-f2GbCPMCK","leader-rank":16,"size":2}}
{"timestamp":1744950234.1115215,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
